YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
2079,299.6430781852687,273.5780478678744,294.7193571697066,298.9227240272942,296.38966625707445,296.3814549884172,275.29589976499597,281.4138025749673,296.9840010461758,283.53849498145973,288.13132699449716,288.5484174156396
2080,299.82506190277957,272.9234415191385,294.777464297964,298.9053504522201,297.02072557428085,296.42224518830903,275.0658127072819,281.0600577969111,297.1047061712797,283.3599390908866,287.99257157402184,288.50052610574767
2081,299.6425008048683,273.60120955244224,295.3854753673061,298.67474855754193,296.7125814209542,296.3958160300296,274.78117014904666,280.459160721092,296.1772132173561,283.0356011852746,287.92234472572665,288.4355724237586
2082,299.66259009061247,273.4180903224773,295.61481697978974,299.05520920101463,296.8232801528703,296.6189534047985,275.8410114770979,281.14582159456023,297.18439298472697,283.1810111265145,288.3000789673141,288.6960291477192
2083,299.72857839090915,274.45605863999606,295.84009486256144,299.14677086471005,296.75507420970985,296.83310450536425,275.78989020915736,280.8569796045556,296.7995057546652,283.4503888689673,288.50127344619693,288.7677673154801
2084,299.73511790694533,273.45092290844815,295.46581114911965,299.1592206091539,297.2952797963213,296.5785848566728,275.75109934782296,280.45110234731055,296.5452675067423,283.45401982150435,288.2498621141251,288.62784490089103
2085,299.7834458430109,274.20787877196085,295.35945402189884,299.0321860480961,296.94017055423336,296.3470871622801,275.21363440966167,281.1515402492437,296.5823751409639,284.57642915147983,288.3147413631696,288.68178970611035
2086,299.69068855304863,274.533541362834,295.46859886575555,298.89410146906556,296.4791736778251,296.35058772909474,275.0000183935681,281.24005049032746,296.8707774007809,283.77392103816743,288.272388477551,288.68471685308504
2087,299.9020604874412,273.4737482809307,295.4379634912267,299.36373347911467,297.0005062759795,296.69518919935217,275.24434671431266,281.06991636889666,297.2480901220803,283.0252309010632,288.2893878038237,288.69790112382276
2088,299.87986686082843,273.7153097972331,295.51563331246405,299.2013782069528,297.1077802750838,296.6742160106572,275.2643648593558,281.721849561167,297.4374973173334,283.4971625958757,288.38265680642314,288.68684181030903
2089,299.9272028237834,272.7653183265703,295.5465846840676,298.9501278796224,296.937608839672,296.5585292353406,275.03620633952664,280.5025036666177,296.82674073522,283.31659723795696,287.9825409326012,288.51800807857694
2090,299.88883195885643,273.4364479560661,295.1503866417823,299.12575222197466,296.67686317240117,296.4280171545974,274.7289739680157,281.38075117685406,297.4201224877381,283.4544448983921,288.1280692407416,288.5507369025198
2091,299.6999635563813,273.8520192091003,295.36117900158115,298.84482322554754,296.62182104379406,296.69522786920186,275.45343459833623,280.8435809779241,296.7075123293252,282.8830316102412,288.19574949609176,288.60017602118506
2092,300.00805329068874,274.0346427977582,295.30537914578485,299.2917542927609,296.6409963064667,296.63578717457113,275.87088969143525,280.6584582125239,296.626091608194,283.89633524012083,288.4168766550572,288.7164798568317
2093,299.7331215368339,274.0524964229202,295.420872473832,299.00648292344164,296.8269272801545,296.571682396218,275.3677564467987,280.76092552453355,296.29836235485635,283.67736691706784,288.2574156259003,288.58364876746145
2094,299.6643625621442,274.4114250476203,295.46977678485916,298.9422447363755,296.93200988350026,296.72895962355,275.876872236759,281.14533354250386,296.9438995943428,283.53896756118485,288.4608685421529,288.64250594489647
2095,299.7125868264119,273.25564358025457,295.6729847093619,298.97014601340345,296.73276024588125,296.48748063899484,275.354132646547,280.76930152499256,296.5049408770849,283.9609286483044,288.1366271848494,288.5364736837014
2096,299.5665637329413,273.65673306950146,295.3825251803758,298.94381945343684,297.154725348314,296.36070155310404,275.84906734578055,281.19439246109664,296.7729265911934,283.7454305200179,288.2838758145502,288.50772088354984
2097,300.02093284411393,273.3386237373536,294.90696678831654,299.43389296468683,297.06303199715256,296.8028956623387,275.87783322753245,280.5441190038187,296.7711225433211,283.3242018062153,288.3247910654041,288.6323105312336
2098,299.8554318253077,274.0935529677758,295.2186134199041,298.91934820263776,297.0654493729203,296.71848260438486,274.755259569519,281.1980294890846,296.8816450170222,284.58174822892636,288.2691934779874,288.4563246762835
2099,300.02043507840966,273.91591158327356,295.2146909051171,299.0471313297553,296.97682677961393,296.57926297465815,274.5842774830786,281.0470999057667,296.39787599697945,284.456928974641,288.18679345291935,288.50608406757345
2100,299.67939866516855,273.96565306871713,295.7265520336036,299.0792678339697,296.68672973677604,296.58200310354545,276.1351876264059,281.14353069917877,296.50716195824776,283.57966068973525,288.42963269978026,288.5880448199393
2101,299.73999814721367,274.09417623463077,295.13346965118313,298.8564065702817,296.67619677877383,296.3150860244321,273.9972896576151,281.53939568250155,297.1013797511286,283.6641956985067,288.0457932005845,288.388428283097
2102,299.6082064430915,273.5980612292935,295.07168629427827,298.78703343008215,296.8588972482985,296.2713325298071,274.8965806745902,281.61700640096103,296.51039462157917,283.58687951375015,288.06424354525603,288.4068766999251
2103,299.75175517804,273.64281820558824,295.3726414072324,298.81595818967355,296.7559962083688,296.4287351494331,275.12186199031294,281.39252930322135,296.31850857120213,283.44738418032745,288.12573689591835,288.4720175964888
2104,299.5727551009043,273.59024197912765,295.3924979698246,298.4876620067678,296.5840774030736,296.27090802128805,273.76199925797243,281.674549895804,296.9057226556406,283.5694569468055,287.84342727613347,288.3025774855272
2105,299.64170053782897,273.6906240901491,294.97949532323094,298.63782124395937,296.543061112748,296.3221898933544,275.092536184858,281.1355163250017,296.1369738579362,284.60920856678126,288.05850827411473,288.42170996245926
2106,299.77785310901186,272.5157053712588,295.66335769934113,298.9116110707515,296.9506033476804,296.4898112387822,275.4409037138714,280.768934442046,296.4888357915303,284.10058948790765,288.03279187237587,288.44074670644255
2107,299.4911554540249,273.43649528833635,295.33410073949324,298.5713038621236,296.3445038590635,296.1224539393223,274.8732629186108,280.2513049140032,295.88776911801733,284.10746546241387,287.8408038441451,288.36594283198184
2108,299.58076986875017,273.4003474789082,295.0175209069702,298.4786976339307,296.3408306714756,296.01865177221447,274.90397269234603,280.8121735038213,296.29965579172193,283.52927010678434,287.82372791402344,288.3124705048885
2109,299.49662981139613,274.3810245350962,295.41486619800673,298.5414290360769,295.72153767804565,296.0144966482942,275.24681000892565,281.1304276342041,296.35701830973505,284.26791302593057,288.1097773938054,288.4270912360574
2110,299.30753818017416,272.9858529091817,295.160816707003,298.54647404778024,296.5716120279946,296.2597688897414,275.5111530213944,280.7969380155323,296.2620021051274,282.7507022266518,287.875190767566,288.33096899545416
2111,299.5428014224397,272.9323894432899,295.55085004623965,298.9172716621369,296.377548459356,296.39342311105486,274.9511421502077,281.3189889275203,296.9421174968663,284.2118804918066,288.0396994333013,288.4237672554735
2112,299.61909352870316,273.7219881569997,295.9881464549956,299.0281246164389,297.2443825348458,296.74277784068687,275.59992633108277,281.0507054249506,297.26264632384476,283.69006303291775,288.379359625745,288.65305624546005
2113,299.82889699401863,274.2025221419825,295.5597346529291,299.10352279866487,296.91277931950634,296.5129129082722,275.5893234969906,281.29058172614805,296.888188207364,284.1999125474758,288.4343067131907,288.65137527408626
2114,299.8444884506362,273.8361823368627,295.39466689201487,299.1572258589772,297.26867277205696,296.5151970293606,274.7907356555017,280.8465416605521,296.7522821134807,284.14907109092616,288.2203241089381,288.5655987381399
