YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1918,297.8164914364463,271.383470217682,293.65476020588045,296.918646806975,294.5292531495199,294.456711635313,272.8732417608022,279.6305228696186,294.4311846650704,282.02736269804865,286.13205344049175,286.94571786411126
1919,297.93141531745675,271.386179383486,293.7114388714671,296.6255962695989,294.85930117722023,294.5373306839834,273.0908311111495,279.3867549153577,294.6165787221488,282.09185661293697,286.12364390271637,286.89319913703764
1920,298.0900556836816,271.1421905265398,294.00934533724404,296.58853690533,294.7671778007921,295.0452824359906,272.9122948379453,278.5095081946329,294.58353486946805,282.35642018194557,286.08294069861506,286.9521946380627
1921,297.9198792426611,271.08698506433194,294.71254745973266,296.7410814859425,294.7596459857858,294.9306381964275,272.7395510732325,278.7046406845985,294.7769013197092,281.5290298094297,286.08775843817347,286.95454637211134
1922,297.9132385046884,270.7740927864531,294.0957435417321,296.703636335291,294.5820347644453,294.69812105235246,273.035497375196,278.73588777354087,294.9652659455282,281.01479778933145,285.98148957596754,286.93875360625833
1923,298.00372989451705,270.7238239067054,293.6554175734092,296.79127217105207,294.3240706144859,295.01332961669937,273.0132684067267,279.17273421846886,294.75758223551617,281.858227569969,286.0690527097012,286.8567771403613
1924,298.09160375557855,271.34079522107544,293.9401296429963,296.9272530947924,294.3314594016458,294.47815298588785,272.2250880240597,279.1046258657006,294.4649986144875,281.9925327051783,286.0040033866457,286.8341175960482
1925,297.78448263223737,270.46959893009085,293.70327982733716,296.52644002116506,293.89993963229824,294.4546845458063,272.6088490118969,279.1064864874218,294.5567634426371,281.36181050983424,285.7628680880437,286.7861278254502
1926,298.40390544961514,270.42101020666263,294.4904188297975,296.90736701046757,294.6592989574608,295.32476930454635,273.3655206138246,278.9344709339485,295.0501714911856,281.6045699770014,286.2087417152366,287.08207066023067
1927,298.7714284503423,270.9970471195913,294.27193598612814,297.5636360218907,295.0807925610671,295.46264865408097,273.2645552259893,279.0055425894788,295.04410260720147,281.6793930065766,286.4796948212685,287.1923686814114
1928,298.0311241162186,271.66048710116246,293.55184786062347,296.45931563078625,294.11398131515,294.0753833758131,272.66050841588117,279.1494690886995,294.64207800979864,282.14438227045,285.94103743455406,286.7932776642811
1929,297.90448465160773,270.7275511461824,292.83553658889826,296.7112938277307,294.59478914150867,294.01889697388526,273.1731265878937,279.4156500228817,294.63141597953233,282.1889803659101,285.91091620999373,286.82478515164377
1930,298.1973024106146,270.928379970793,294.05528637775905,296.865385726615,294.3264531157608,294.4498844673343,273.12082376365055,278.7826609445831,294.45157193898365,281.85833987406136,286.0380361664095,286.91781176728847
1931,297.79986963355617,270.789176522954,292.1951143542778,296.55906931098525,294.5697439069305,294.169368190231,273.24254759945626,278.8580988705951,293.9817418659529,282.1374889574991,285.8030030704128,286.8182002742168
1932,297.79042277045517,270.8794751494386,293.6725553692792,296.70646535515687,294.7301794690491,294.95530111591205,273.23314973525777,279.0290901678477,294.6951387632517,281.76111216851905,286.09156268089265,286.9763317476269
1933,298.682775209825,270.825985681573,293.7206042629346,297.46258355897265,294.30273476394746,295.15621666132586,273.6924351782439,278.5964838307668,294.56211965359745,281.0079788816717,286.3009868967538,287.0259867476031
1934,297.776038171567,271.5366264142067,292.28639569239795,296.5328161053975,294.6189330714638,294.0048482284715,272.88825985403076,279.15717966413314,294.60460713257874,282.1721856071354,285.8942561005764,286.7634358936775
1935,297.93908542305127,269.69008377641416,293.0786671849783,296.6605472833354,294.57512791481855,294.6905941118269,272.46176389183717,278.9910451160625,294.4119917947465,281.4622867112493,285.6608882353234,286.7901026258271
1936,298.53829735305914,270.0577238837955,294.99347877784066,297.2338034981219,294.3606030686386,295.1790873843943,272.4792233215107,279.0246351195622,295.07434692685035,281.00704002154026,286.0672469215846,287.1034163746511
1937,298.6669511675393,270.63762689880645,293.8335348777137,297.90930303537795,295.28945802678606,295.95372216198155,272.8253852215284,279.0494958027681,295.7865572528465,280.98823722012213,286.4822274298709,287.215248183047
