YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1916,297.64096347285005,270.63772631925275,292.4177105441679,296.3951308876662,294.0371641595552,294.0428696938465,271.58745742282696,278.3593643396797,293.89450171804174,280.58135724905287,285.33510585999994,286.32583468080264
1917,297.68695288175155,270.74393197657406,292.98855571980175,296.2941142770125,294.3545820838577,294.13393263303317,272.4458144899377,278.8816045682153,294.52825670991945,280.9960236094235,285.6144377485843,286.455808835274
1918,297.9796307785738,270.0024583914097,293.2372396617468,296.8492953889217,294.50994595379655,294.6181712925747,273.0089365155544,278.4358487668972,294.03314321717,280.24258896955587,285.7244902970006,286.5593106962508
1919,297.7521853853364,271.11363927651666,292.96978734193004,296.2064731974246,294.16667117683096,294.2338676340607,272.59409256207226,278.7066387219374,293.99120889232137,280.61806345087996,285.63650791748125,286.4458980742636
1920,297.66986846855593,270.5369736597938,292.81728685881075,296.2172470196602,293.89734076366994,294.15124848880015,272.4960165687949,278.4272427674611,293.4336966769477,281.0604435477891,285.4690112048833,286.4084967206981
1921,297.6294348033797,271.3435247485028,292.8553696495405,296.451429579023,294.2753210643376,294.32599634732543,272.4894704984991,278.5103604208168,294.27185835765073,281.1599489825929,285.7365827285492,286.486502055678
1922,297.81387451200345,270.759766222525,293.5599227842269,296.90794739389446,294.86139136148256,294.6069451492964,272.74561765758665,278.6209555658154,294.12758877759495,280.9802029183907,285.8962444496721,286.62548524505047
1923,297.8000087561046,271.29384251822563,293.59348711657196,296.7173697263869,294.53984961840774,294.2962702287647,271.88264001229186,278.38144299717015,294.5537160414532,280.2270727503548,285.70896441042953,286.55118290142934
1924,297.76528010477847,270.10194477301184,293.26932553460114,296.7249804372623,294.2754040046474,294.2148544062526,271.981017660152,278.49660114669535,294.2334873440504,280.45610346182156,285.49561360385235,286.51289427323803
1925,298.05239247284516,270.57867529282885,293.3979227608452,296.857797971627,294.70842517331977,294.38288842480546,272.56011756111604,278.2034643830244,294.12215897159143,280.67851425193555,285.73665603587267,286.6284215522693
1926,298.3178423576974,270.8883447508094,294.22774659787007,297.0056461632356,294.38142995315724,294.80056192998944,272.5057113508429,278.71445683032965,294.4527756179594,281.12398033578773,285.9987426010433,286.8123486693875
1927,297.89147202845345,271.71572469884165,293.663398631155,296.74802597529987,294.4930195727995,294.49469739417964,272.80378338058125,278.69379900400367,294.5925124140159,281.84149440477194,286.0645276050707,286.7730683425869
1928,297.8421585919125,271.18956189126067,293.77784743039757,296.67869619340235,294.1917177375418,294.5959123662047,272.85451833907337,278.51437616906463,294.3159468990468,280.844745809499,285.91158858691347,286.7256061027662
1929,298.30224351272267,269.7848120272091,293.2549495743681,297.0786353528008,294.1790836611158,294.83959493045427,272.82647390528126,277.8651651779375,294.2777271053111,280.2969163343191,285.70957021687946,286.7246582301225
1930,298.12472991033724,270.3406120709569,293.16184050755805,296.7789680838927,294.04714433647763,294.5387044193936,272.2997413516654,278.42597154603374,294.4146386208455,280.6160081066399,285.6522120709713,286.650509813552
1931,298.0003007582394,270.4548923917833,293.45918448605147,296.85367117664083,294.5729399085004,294.29389722750994,273.112875324386,278.64937795878706,294.67881893285227,280.53618464266333,285.83797030115136,286.69926104250743
1932,298.065355944038,271.45968995674303,293.76334757533004,296.95500492331865,294.4540639235705,294.6687670994801,272.6971402617989,277.7900631033039,294.1950327459933,280.8910938988194,285.9581539840594,286.80533089461323
