YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1947,298.20269756630086,270.19146320246847,293.46794980578966,296.78702256164087,294.39208188281094,294.5661568401654,272.7227943431418,278.59461407157045,294.81608417120594,280.898029244543,285.777531614246,286.82739721884974
1948,298.36487389435365,270.1310980067225,294.3985547293308,297.08598438453527,294.83980869577067,295.04172421217777,272.7864432370709,279.29606243668513,295.1105069535522,280.6827250909821,286.0586072856789,286.94472818132965
1949,298.27800440374386,271.0047835556165,293.4179073676196,297.01768037516564,294.9857958057968,294.76738285598384,273.1428522596408,279.1130029625456,295.6547622432033,281.8570751238836,286.1979628915296,286.94825059469576
1950,298.3201672573677,271.0144933281738,293.95143690212325,297.080351899053,295.06688170475803,294.81738277473204,272.5930338407982,279.2229330911449,295.8103455379861,281.25903145455544,286.16099937816,287.00875850696235
1951,298.5430797733834,272.38606234380387,294.2775443676081,296.9559961616923,294.70479552624727,294.76972559702335,272.92110159296567,279.21662416354974,295.20558985207714,282.2733506346143,286.4368849586301,287.16923361049334
1952,298.39472758648407,272.37792448747416,293.74128275231885,296.70471160215686,294.5940108040586,294.7816485029172,272.9874097960801,279.8308500754006,294.52372903324454,282.09884720688706,286.3665567736521,287.0566965650955
1953,298.26761587595837,271.32512138428325,293.7920034833728,297.10630975224416,294.68441772010385,294.855766010343,273.9346632662183,279.2196276644952,295.01949318164634,282.3241175441167,286.4254143046685,287.10204296228665
1954,298.2355645012226,271.8018887902475,294.0120336972369,296.97485403080753,294.4803184172547,294.8531786258952,273.6905215766051,279.78544078100396,295.14189536095296,281.44783450172235,286.4528226524419,287.06533182999084
1955,298.0466125837328,270.98257351345393,293.5789042476855,297.30651210546444,294.66348085010816,294.5228178719763,273.36841097904755,279.7360935340264,294.99086592618767,282.0468754636699,286.2816108380165,287.0605744136181
1956,298.2998303315703,271.7647965017561,293.85720188568064,297.17476682125596,295.1933990981161,294.7210374190242,272.6890339863095,279.6239094300765,294.6099811095724,281.0551804429646,286.28251878696796,287.06790741325926
1957,298.1671644022262,270.5770205504736,294.04703613437823,297.28891075226517,295.11762047385855,294.971538375683,273.6829517658623,279.4577958499423,295.2090623405763,281.46230056357615,286.3404393156533,287.1403581658045
1958,298.2539148251076,271.07991824046337,293.8188530171869,297.19959216860855,294.8833912108129,294.9453081583106,273.19433590171315,279.6038932222164,295.3691968799588,281.4752861880464,286.319857899683,287.0414935950978
1959,298.07595433196764,270.13109935716125,293.56175703177985,297.17415277113145,295.1936380087405,295.12548830603384,272.9814696157656,279.2090048728402,295.009636591206,281.1987686583356,286.0842874766373,287.03313468447624
1960,298.3351326743678,271.4266050948773,294.57619280325764,297.3616189137019,294.7047764640211,295.08015732265926,273.19995965703566,279.32472205987534,294.9397385203763,281.64845362158616,286.4454272160825,287.14794442389973
1961,298.4250101830181,270.6814267947298,293.55647370645937,297.15521686731483,295.0636193280502,294.71531244480366,273.12384671786145,278.95953041501605,294.8046742432255,281.07724185193456,286.1033858558102,287.0047677919101
1962,298.1176097987016,272.4359457631913,293.56927301892046,297.0793603726173,295.15036224204994,294.84805567529946,272.5224791130719,279.751754172017,294.7672598812234,282.082245871622,286.3986368993071,287.0131446679681
1963,298.00758114722504,271.23333912841144,293.1901521774215,296.59439868683063,294.8897886644296,294.3204389997828,273.2698791539169,279.5173770122689,294.7641501808474,281.36501718529144,286.0432480620222,286.94456990234545
