YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
2040,299.6513448133239,272.9642309135773,295.0253601139457,298.9257515315755,296.92306963271903,296.23191343382734,275.5414417097713,280.14280127376276,296.27301827556994,283.53302217324745,287.95492433585974,288.3988423235344
2041,299.8949822487419,272.93546944435076,295.75258911791514,298.97342614292626,297.015452549253,296.6011082177451,275.1720544610184,280.9684521519997,296.95132906811523,283.57216596814993,288.11279470240714,288.43925252121556
2042,299.65285602182735,273.5372007579671,294.96659591009205,298.7407653644555,296.3100588585971,296.3042239718477,275.3651659783059,281.0134427147807,296.7994955461401,283.61231340137067,288.0587071457005,288.44340072941077
2043,299.72775530920023,274.1960157829374,295.8255225721397,298.94456209703446,297.1933442845331,296.61753412185857,274.9724107336143,281.62971524016433,297.0826734550665,284.1095925918104,288.3713337906312,288.6442833250818
2044,300.0712798653874,273.66224681203414,295.50557682145944,299.3706217264146,297.16697021119734,296.79183504251256,274.7760088193425,281.58115692878687,297.1375949531673,284.0047080582087,288.3605164900495,288.7115875105222
2045,299.9521051308153,274.70661409905796,296.0135687494669,299.23356657950706,296.9094470798031,296.8953976601086,275.9454148250949,281.82131042103936,297.25781705788626,284.4731504512762,288.7630161494938,288.88920165445586
2046,300.2020487033008,274.2274279163434,295.79852508329225,299.69307014243765,297.18099599065164,297.14130575641303,276.09921790128385,281.14047463556005,297.38816326043013,284.50677217215906,288.8055416437239,288.9251385051221
2047,300.30927465665576,273.65166180545623,296.38668253345605,299.74000224526037,297.3435538080237,297.01571435322563,275.98024935424826,282.0070534746545,297.81950710503395,284.1116303971047,288.8023561110378,288.8157622952464
2048,300.1415011431325,273.76407260522393,295.9244143200207,299.2422702308606,296.7365768313552,296.83258889034533,275.6243920798439,281.619254115772,297.10401111839025,284.30879045271536,288.5161013776779,288.6642033951427
2049,300.0131056101824,274.22983732900275,295.72340644640843,299.5327958563666,297.24130427803686,296.7706545717718,275.8958567955809,280.79005756132614,296.77404362660496,283.604624371888,288.5802331538324,288.7717926877502
2050,299.8934476446776,274.1606623132639,295.8119353395051,299.54469442217857,297.54259014771355,296.9169036043084,275.7236969109554,281.2653323316216,297.4625655690224,284.14107105987983,288.6683456352816,288.78314648884776
2051,299.96912821562023,274.6311334457097,296.08877863546485,299.35519786113707,297.20039369970345,296.8223309149677,276.2730678250243,281.43501893800106,297.13215484119246,284.04282951809455,288.77936215740993,288.8465079329883
2052,299.9365800856741,274.28243032375775,296.2234177742995,299.13287124137014,296.4653382268236,297.095974903068,275.9506156343259,280.8486089381155,296.6593843674339,284.09039810145765,288.57786617270716,288.8778404080006
2053,300.1986108016732,274.5318357118956,296.0666494542694,299.57909879070274,297.24852439393715,296.9046364534946,276.06234063674435,281.4690725193257,297.1959044165165,284.237835007004,288.8152632187409,288.96380928592714
2054,300.2141319841441,274.51377705968474,296.0019859433043,299.59914843274464,298.06894187673794,296.8033502457044,275.9054773743125,282.195548733442,297.69830024279736,284.98822160821027,288.9169583634455,288.88736999236227
2055,299.931946068851,274.2426178847417,295.7481428276021,299.2806068878032,297.45326224881495,296.7718770435432,276.0077217569984,281.86999791965553,297.0204294556043,284.2565922466563,288.6783373712692,288.8131768306826
2056,299.95339538502395,275.2465783826964,296.3682672501891,299.3845849439841,297.74842947083647,296.9021703923567,276.5571920739802,281.9862054937351,296.97115672221446,285.0697269116308,289.0660263412689,288.9946928416215
2057,300.0920859061318,274.3808422676596,296.32776443638835,299.50172680065106,297.13758692676754,296.8821595158073,275.9263210646106,281.627696920147,297.14149073131557,284.7837647644431,288.79146700638364,288.9476709454464
2058,300.4853313503057,273.76298682449584,296.0767945989119,299.84110025416305,297.39382913136075,297.30670054923314,276.8613852023758,281.4316646035214,297.5470398158836,283.48015853114106,288.930287778609,289.1722021099588
2059,300.10018115658494,274.22891026287635,295.7066115368552,299.6424842754946,297.6946530071136,297.05413073943004,276.5070998167951,280.91684778395967,297.2240479505988,284.2859457302037,288.82148987827946,289.0235809327073
2060,300.2773130822003,274.97642741878354,296.5819311922414,299.64469879078234,297.5875398153075,297.04820246697,275.6263315311734,281.9390809797089,297.7424769177896,285.1012452979133,289.0008051728776,289.1060586562676
2061,300.22995372395604,273.3618743044109,295.0344638547245,299.65656770447004,297.04617229416573,297.0623570512747,275.9154979608006,281.36314364254434,297.1312282666921,284.92503478358196,288.5908062771121,288.9139867006474
2062,300.5710946553842,274.3352524387806,296.5257980416394,300.12832187400824,297.7654427483051,297.4361823400748,276.56130594142604,281.5910150697425,297.274565482809,284.5353753500252,289.15462511031785,289.2097405523778
2063,300.4395099150565,274.2250439651541,296.177815829241,299.99392285282255,297.830680140456,297.46277132677534,275.57414895468213,281.8345612548133,297.6855549113092,283.8044707754613,288.9343387476459,289.08193405705885
2064,300.51154697010514,275.12165655054037,296.7078122592865,299.7566817470053,297.40865769800916,297.2935175483782,275.70889076981916,281.86734757690164,297.55146652694293,285.5053527936393,289.1141651266032,289.1345864509707
2065,300.12093834371854,274.7587595016113,295.3468143903169,299.4793068109165,297.43871271074073,296.7600737543766,275.9653547268975,281.72209670505885,297.750877832964,284.9945975879431,288.8271624596404,288.999105913553
2066,300.42367167153066,274.94990697652423,296.3286072333733,299.7186746524323,297.24494395387086,296.9977053704042,276.12079360165023,281.91794713258935,297.6838177854909,284.9170327341257,289.04800342117136,289.1897761527683
2067,300.3788367418208,273.7340913078759,296.3656441879873,299.7932354126373,297.68064643675064,297.1883876551075,276.2446891297121,281.7738101514447,297.5425641276899,284.6655702133373,288.9044820167723,289.09174937515996
2068,300.41241488554437,274.8239831729469,296.50888368529473,300.1217183841446,298.1701022929859,297.610832967416,276.41973127771945,282.03412309029306,297.9364580949915,284.310422319872,289.29767068794854,289.32207482549853
2069,300.3688914974781,275.20493810801037,296.8092555455961,299.7904138200881,297.9207618094759,297.0411641473309,276.3198035232161,281.9606918189724,297.58904449544957,284.9511518538562,289.19909657255454,289.194378998378
2070,300.4329663864085,275.3273748280956,296.5376782798706,299.9335239517012,297.90518695099695,297.7629344293953,277.25859208753957,281.8548799235975,297.3015387241655,283.93602434297605,289.43068270059376,289.42312070642225
2071,300.6041459083901,275.4336481608221,296.45940394314243,300.18401517774976,298.26210603325575,297.6386635745353,276.4619708621881,282.5369850069703,298.0200172479854,284.8558297548405,289.49835193837765,289.45403443161234
2072,300.61227508147823,274.7870825936953,295.96589909919555,299.94935907875157,297.9299610778219,297.2924098872879,275.9015044324626,282.52284852933036,297.86017704009436,284.9722698560383,289.1537493973376,289.23547397416877
2073,300.6240004669327,274.221557922856,296.5643458166474,300.23339356031613,297.72492165572913,297.53619746136803,277.00193115026036,281.9904523289237,297.9771271814761,284.79640163294386,289.3184999121036,289.35219063509834
2074,300.54314503947245,273.803221372955,296.37142443750486,300.07094922836444,297.69191956792775,297.3617915591929,277.15285754694634,282.0218171413783,298.0006824962376,284.3982622801269,289.181109601239,289.27227599172903
2075,300.46985232678577,275.3847505151548,296.9235772716799,299.7400282982628,297.9544896772611,297.0997382046666,276.6474163462039,282.3742159220168,297.8891022928664,285.247633514745,289.3487746304994,289.28383960102184
2076,300.608743460718,274.4401707284866,296.7098843223071,299.94645221686875,298.20154788411384,297.68351483576856,275.9915864466879,282.25812354986726,298.01382185678455,284.34028487595566,289.1832599627403,289.31979887779426
2077,300.64723518686753,275.14987323890705,295.8885614400018,300.08420587828755,298.3073730691449,297.35321561122333,276.8236887656637,283.14964203196774,298.83802135144845,285.65793552687865,289.5281580919242,289.37636549462746
2078,300.68662901339263,275.1531878152935,296.8472916877324,300.2717013532625,298.16082106619086,297.59936650977806,276.0394526262846,282.7241144368687,298.29996263780856,284.8495452164918,289.448596531341,289.4764057098217
2079,300.8947043479541,275.13686658132247,296.8598766862532,300.6936563883151,298.706504541627,298.0632385985006,276.9620243115448,282.86608951848245,298.6617182673927,284.48902931946554,289.79630225777964,289.6355432256375
2080,301.04032837605104,275.7407939429602,297.70863017813895,300.76467785765647,298.37699066805015,298.0425366576175,276.91799370036506,282.8254548417298,298.0515432941129,285.3927659171569,289.959105961428,289.72796496353266
2081,300.8352687382729,275.1454963344169,296.85189992803345,300.3799078989995,298.7756592655454,297.83479219203616,276.1950486561877,282.2340715134385,298.16765020188376,284.99104743564357,289.52192851812816,289.5163985746396
2082,300.9379501591541,276.27487392396966,296.8633963434287,300.6294901882152,298.29301500814535,297.9511460818351,276.7829572291811,281.88863399012007,298.05575648224067,285.19949762435755,289.8344618701408,289.7309526504492
2083,300.8059340113604,275.1766016373565,296.6423490279092,300.6638530395038,299.061256291319,297.9039609437905,276.34987006890515,283.3462351029571,298.8900674049297,285.61910368392597,289.7697960282845,289.6261493942274
2084,300.974657974708,274.6666738338324,297.0396596401851,300.5986055018049,298.4263355065423,297.81495250099056,277.24185061223363,282.30086900495064,298.2750939808527,285.0876587457642,289.67263646972947,289.6471088644223
2085,300.95912519733446,275.54005389363357,297.2435383175586,300.38460167289287,298.3082570916173,297.6738152895363,277.11564122754567,282.9254883555364,298.5358292720452,285.1818915881436,289.7990959098147,289.66939238148115
2086,300.8450185654119,275.92472262124693,296.80263134563285,300.3594657175459,298.8253833365159,297.7803341926256,277.2992613782436,282.6435418617566,298.138974186502,285.1456628921016,289.8496761644761,289.69027276353955
2087,301.0784963816402,275.33323067878797,297.207862202847,300.70227265617723,298.65427158413564,298.07389580974217,277.2482690623541,282.2912940311062,298.1260410422201,285.2623252339424,289.86928008742393,289.7626340019152
2088,300.88355290042807,276.688508129515,297.01773062996244,300.685511130663,298.75308070328396,297.9813230847578,276.87700442897795,283.6347228649659,298.7217581666013,285.21229060696675,290.13042537010443,289.84570355399296
2089,301.1263809382826,277.1920294276703,296.7414193254934,300.8537536847453,298.8106711354283,298.1416257784683,277.40756353325656,283.19588707794964,298.493117684285,286.29855235409246,290.3547646938296,290.06178707188366
2090,301.3413540696352,276.333999467993,296.70594942725086,301.0647754545175,298.514729305465,298.4376884511941,277.6533883835774,282.5068259848149,298.50832823324237,285.5648227623012,290.251712356261,290.12482100587454
2091,301.4659211810566,277.3035422669026,297.71253767234595,301.1119727593055,299.3112659329053,298.6061651919689,278.09749715805145,283.65134491897436,299.3124915966736,286.20538491533284,290.76777976852253,290.229190856086
2092,301.2274608619609,276.2297911482025,297.5787545980942,300.9456547716446,299.6131335052369,298.1924611681504,277.44263995732035,283.5133661958671,299.59487862315444,285.89763326851784,290.3690305456607,290.0198097701177
2093,300.81413602106153,275.4675860421362,296.94594014291306,300.4110355510219,298.50762254693944,297.82372966030647,277.1648862026025,283.14194506447683,298.7483734121653,285.0408365336404,289.8275485875624,289.73707376032405
2094,300.8368341535558,276.06123000490527,296.6630161519686,300.4104979635727,298.72901296176565,297.74269304485523,277.03732948187866,283.5366439098839,298.6073372959732,285.06905224407654,289.9122101566199,289.79701919322645
2095,301.21555613854883,276.13033378846313,296.9417118231989,300.8453169544783,299.0692357828001,298.3539757937929,277.0763700822091,283.684402122232,299.09760733159334,285.09232451606306,290.19651831188605,289.9818153763703
2096,301.2935709336526,275.87064915760914,297.1326002981235,300.79096243391524,298.6990645399317,298.0221441076566,277.6531006227991,282.901792517067,298.5564756179323,285.76482933379737,290.1268787040729,289.96651821319915
2097,301.1844908831725,276.4899775994232,297.3748939866441,300.9127289052734,299.24563187080145,298.28840636320456,277.4972392652675,283.4291924573772,298.9379719746818,285.4917623949121,290.34947033246567,290.0625361544933
2098,301.595858824358,276.0822780522384,297.5093609849954,301.1693929822155,298.9541298689974,298.767830425549,277.98411926775185,283.07288102298673,298.3528726461371,284.99394793674,290.4296750974456,290.2639474378265
2099,301.2397920604063,276.97950314978203,297.2474393814174,301.08706151413355,299.99615582576524,298.5312270789953,277.540131118267,284.0983416043894,299.73802685244044,285.95099619483557,290.6410420788705,290.19001937225437
