YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
2046,299.6307571286692,274.61088283998834,295.37104333216575,299.0948553519233,297.7854940647493,296.37803587111426,275.64455728398946,281.82044130961344,296.7397319684193,284.28784415641627,288.54401635253697,288.6031511701287
2047,299.8544797725184,274.5752072497001,295.4979540210901,299.50318866663133,297.85923505683803,296.89485023017676,276.4117887769803,281.9089949525457,297.00918883088843,284.6720332957653,288.8831522909282,288.7945213121979
2048,300.14454010623484,273.32107976153384,296.1384980274961,300.1311714733905,298.0358932820071,297.47172279199884,277.02207353061215,282.27649190807745,297.6663972096424,284.08078974612846,289.09092084301614,288.9257313401779
2049,300.12521143252803,273.7945001429536,295.81717221528277,299.62452038268265,297.6761095189666,296.90044429878856,276.78293929682945,281.9682051377963,296.7472600806844,284.1954226008854,288.83985062439285,288.71501908075396
2050,299.58429958728755,274.5870076106762,295.12375208658875,299.1696972504221,297.74136813917835,296.0525220846832,276.66709798661395,282.5291496504465,296.8573871131038,284.4779843409048,288.7219529197495,288.63420353788916
2051,299.7038466776804,274.8393284013275,295.3337743891328,299.2122744610013,297.8317956415778,296.3316051822091,276.2794255784657,282.3274352375933,296.63457706834635,284.7355514157455,288.76091246456696,288.70154509556943
2052,300.01598998105766,274.85206575435757,295.68283831068817,299.700762541959,297.865231915458,296.95282827096577,276.3553073833763,281.8833453882769,297.27477379728447,284.56448334114754,288.99322154895526,288.97732715877027
2053,300.4842328131319,275.4255665939733,295.9873462016963,300.153035850995,297.97585971496625,297.52574597684327,277.4064854246251,282.360620981381,297.481603275058,284.7793305467445,289.5391341078377,289.24481366788604
2054,300.3696439046359,275.06307832125736,296.40154232752974,300.0987607134489,298.22467759698765,297.23381392689384,277.122177153173,282.3596268881115,297.4222999961242,284.66075663015584,289.4020052200835,289.1883114539292
2055,300.337125905516,275.6131988871597,296.27274428884874,299.8251306955937,297.7308446158323,297.2354655653245,277.5029489906888,282.52844961383363,297.6666240325425,284.7479678100704,289.48971937733864,289.2116718619757
